user_id,signup_date,emirate,user_type
3503,2025-01-02,Dubai,seller
3504,2025-11-24,Ajman,buyer
3505,2024-07-31,Dubai,agent
3506,2025-03-19,Abu Dhabi,buyer
3507,2025-11-28,Dubai,seller
3508,2024-10-27,Abu Dhabi,seller
3509,2025-02-13,Dubai,buyer
3510,2024-06-06,Abu Dhabi,buyer
3511,2024-02-07,Abu Dhabi,agent
3512,2025-04-25,Abu Dhabi,agent
3513,2024-02-17,Ajman,buyer
3514,2025-01-12,Dubai,seller
3515,2024-10-17,Dubai,seller
3516,2025-02-24,Ras Al Khaimah,buyer
3517,2024-09-26,Dubai,buyer
3518,2024-04-19,Sharjah,agent
3519,2025-11-07,Dubai,agent
3520,2025-05-18,Abu Dhabi,buyer
3521,2025-09-27,Dubai,seller
3522,2024-01-16,Dubai,buyer
3523,2025-12-11,Dubai,agent
3524,2024-11-21,Dubai,buyer
3525,2025-05-16,Sharjah,buyer
3526,2024-06-20,Abu Dhabi,buyer
3527,2024-08-02,Ras Al Khaimah,agent
3528,2025-02-06,Dubai,agent
3529,2025-01-16,Abu Dhabi,buyer
3530,2024-04-23,Dubai,agent
3531,2025-04-09,Abu Dhabi,seller
3532,2024-10-24,Abu Dhabi,agent
3533,2024-03-30,Sharjah,buyer
3534,2024-04-22,Sharjah,seller
3535,2024-04-12,Sharjah,seller
3536,2024-12-24,Abu Dhabi,buyer
3537,2024-06-14,Abu Dhabi,agent
3538,2024-10-15,Dubai,seller
3539,2024-08-07,Sharjah,buyer
3540,2024-05-26,Dubai,buyer
3541,2024-01-03,Abu Dhabi,agent
3542,2025-12-12,Ras Al Khaimah,seller
3543,2024-06-12,Abu Dhabi,agent
3544,2025-03-31,Sharjah,seller
3545,2024-02-11,Sharjah,seller
3546,2024-01-06,Abu Dhabi,buyer
3547,2024-06-03,Abu Dhabi,buyer
3548,2024-06-23,Abu Dhabi,seller
3549,2025-05-04,Dubai,seller
3550,2024-10-24,Dubai,buyer
3551,2024-03-19,Ras Al Khaimah,buyer
3552,2025-04-04,Fujairah,buyer
3553,2024-01-09,Dubai,seller
3554,2025-03-30,Dubai,seller
3555,2024-05-07,Ras Al Khaimah,buyer
3556,2024-08-01,Ajman,seller
3557,2025-07-17,Abu Dhabi,buyer
3558,2025-08-28,Ras Al Khaimah,buyer
3559,2025-04-02,Abu Dhabi,buyer
3560,2024-03-20,Ras Al Khaimah,buyer
3561,2024-11-16,Dubai,buyer
3562,2025-07-31,Dubai,buyer
3563,2024-01-29,Dubai,buyer
3564,2024-06-26,Dubai,buyer
3565,2024-01-28,Abu Dhabi,buyer
3566,2025-06-17,Abu Dhabi,buyer
3567,2025-07-25,Dubai,buyer
3568,2024-11-03,Dubai,buyer
3569,2025-11-14,Abu Dhabi,buyer
3570,2025-06-25,Dubai,agent
3571,2025-01-30,Dubai,buyer
3572,2024-10-05,Sharjah,seller
3573,2025-04-17,Abu Dhabi,seller
3574,2025-03-05,Dubai,buyer
3575,2024-08-19,Dubai,buyer
3576,2024-12-17,Abu Dhabi,buyer
3577,2025-01-03,Abu Dhabi,buyer
3578,2024-03-18,Ras Al Khaimah,buyer
3579,2025-01-11,Umm Al Quwain,seller
3580,2025-08-25,Dubai,seller
3581,2025-04-12,Sharjah,buyer
3582,2025-04-21,Abu Dhabi,buyer
3583,2024-03-30,Abu Dhabi,buyer
3584,2024-01-11,Umm Al Quwain,buyer
3585,2025-05-23,Umm Al Quwain,seller
3586,2025-03-04,Abu Dhabi,buyer
3587,2024-11-25,Fujairah,buyer
3588,2024-02-09,Dubai,buyer
3589,2024-05-13,Ajman,buyer
3590,2024-10-11,Umm Al Quwain,buyer
3591,2024-08-14,Fujairah,buyer
3592,2024-11-02,Abu Dhabi,agent
3593,2025-12-22,Dubai,buyer
3594,2025-04-18,Abu Dhabi,seller
3595,2025-09-05,Abu Dhabi,buyer
3596,2025-07-05,Sharjah,seller
3597,2025-07-14,Dubai,buyer
3598,2025-03-12,Dubai,buyer
3599,2025-02-20,Abu Dhabi,buyer
3600,2024-11-26,Abu Dhabi,seller
3601,2025-04-06,Umm Al Quwain,buyer
3602,2024-05-21,Sharjah,buyer
3603,2024-02-07,Dubai,seller
3604,2024-01-15,Abu Dhabi,buyer
3605,2024-11-04,Umm Al Quwain,buyer
3606,2024-04-30,Abu Dhabi,seller
3607,2024-07-16,Dubai,seller
3608,2024-06-27,Abu Dhabi,buyer
3609,2024-06-11,Abu Dhabi,agent
3610,2025-02-25,Sharjah,buyer
3611,2024-08-24,Ras Al Khaimah,seller
3612,2024-01-21,Sharjah,seller
3613,2025-04-08,Sharjah,seller
3614,2025-10-04,Dubai,buyer
3615,2024-05-22,Ajman,seller
3616,2025-07-10,Sharjah,buyer
3617,2024-02-13,Ajman,agent
3618,2024-03-27,Dubai,buyer
3619,2024-10-21,Sharjah,seller
3620,2024-03-26,Dubai,buyer
3621,2024-12-21,Fujairah,buyer
3622,2024-12-18,Dubai,buyer
3623,2024-12-21,Dubai,agent
3624,2025-11-28,Dubai,buyer
3625,2025-02-02,Abu Dhabi,buyer
3626,2024-09-17,Sharjah,buyer
3627,2024-09-24,Abu Dhabi,buyer
3628,2024-02-12,Dubai,agent
3629,2024-05-28,Sharjah,buyer
3630,2025-07-10,Dubai,agent
3631,2024-01-28,Dubai,agent
3632,2024-05-28,Abu Dhabi,buyer
3633,2025-04-18,Abu Dhabi,seller
3634,2024-05-05,Abu Dhabi,seller
3635,2025-12-13,Abu Dhabi,buyer
3636,2025-04-24,Dubai,buyer
3637,2024-02-11,Dubai,seller
3638,2025-02-09,Dubai,seller
3639,2025-06-30,Sharjah,buyer
3640,2024-12-27,Sharjah,agent
3641,2024-06-06,Sharjah,seller
3642,2024-06-23,Dubai,seller
3643,2025-08-11,Abu Dhabi,agent
3644,2024-11-18,Abu Dhabi,agent
3645,2025-01-27,Dubai,agent
3646,2025-02-23,Abu Dhabi,agent
3647,2024-01-08,Dubai,seller
3648,2024-01-24,Abu Dhabi,buyer
3649,2024-08-13,Sharjah,agent
3650,2024-10-15,Dubai,buyer
3651,2024-05-17,Abu Dhabi,buyer
3652,2025-08-12,Dubai,buyer
3653,2025-01-31,Dubai,seller
3654,2025-08-04,Dubai,seller
3655,2025-02-01,Umm Al Quwain,buyer
3656,2024-07-21,Dubai,buyer
3657,2025-01-07,Dubai,buyer
3658,2025-02-14,Abu Dhabi,buyer
3659,2024-08-12,Abu Dhabi,agent
3660,2025-11-27,Abu Dhabi,seller
3661,2025-05-14,Dubai,buyer
3662,2025-12-28,Dubai,buyer
3663,2025-12-24,Dubai,buyer
3664,2025-12-19,Dubai,seller
3665,2025-03-24,Fujairah,seller
3666,2025-05-07,Abu Dhabi,seller
3667,2024-03-15,Abu Dhabi,seller
3668,2025-11-04,Dubai,buyer
3669,2024-04-01,Dubai,buyer
3670,2024-07-16,Ajman,buyer
3671,2025-04-12,Dubai,agent
3672,2025-12-11,Abu Dhabi,buyer
3673,2024-11-25,Abu Dhabi,buyer
3674,2024-03-29,Sharjah,seller
3675,2025-04-30,Dubai,buyer
3676,2024-02-05,Dubai,seller
3677,2024-11-17,Dubai,seller
3678,2024-10-22,Sharjah,buyer
3679,2025-12-15,Dubai,seller
3680,2025-10-12,Ras Al Khaimah,seller
3681,2024-06-13,Dubai,agent
3682,2025-04-22,Sharjah,buyer
3683,2025-03-26,Dubai,buyer
3684,2025-10-10,Dubai,seller
3685,2024-08-14,Dubai,seller
3686,2024-12-17,Dubai,seller
3687,2024-03-06,Abu Dhabi,buyer
3688,2025-12-19,Abu Dhabi,seller
3689,2024-02-27,Abu Dhabi,buyer
3690,2024-03-09,Sharjah,buyer
3691,2024-02-24,Dubai,buyer
3692,2025-06-03,Umm Al Quwain,seller
3693,2025-10-23,Dubai,agent
3694,2025-02-09,Sharjah,buyer
3695,2025-11-12,Dubai,buyer
3696,2024-05-18,Dubai,buyer
3697,2024-12-16,Abu Dhabi,seller
3698,2025-03-09,Dubai,seller
3699,2025-08-24,Ajman,agent
3700,2024-06-10,Abu Dhabi,buyer
3701,2024-11-14,Dubai,agent
3702,2024-08-23,Sharjah,buyer
3703,2025-11-27,Sharjah,seller
3704,2024-07-09,Umm Al Quwain,seller
3705,2024-12-27,Dubai,seller
3706,2025-12-06,Umm Al Quwain,seller
3707,2025-08-06,Abu Dhabi,buyer
3708,2025-08-10,Abu Dhabi,seller
3709,2024-04-23,Dubai,buyer
3710,2025-10-21,Dubai,buyer
3711,2025-08-17,Dubai,seller
3712,2024-07-20,Dubai,seller
3713,2024-05-23,Umm Al Quwain,buyer
3714,2024-04-05,Sharjah,buyer
3715,2025-02-28,Dubai,agent
3716,2025-11-21,Dubai,buyer
3717,2024-01-21,Dubai,buyer
3718,2024-04-08,Dubai,buyer
3719,2024-09-29,Abu Dhabi,seller
3720,2025-08-15,Dubai,buyer
3721,2024-02-28,Dubai,buyer
3722,2024-12-19,Ras Al Khaimah,seller
3723,2025-03-07,Dubai,seller
3724,2024-05-30,Dubai,buyer
3725,2025-01-05,Ajman,agent
3726,2025-10-05,Dubai,seller
3727,2024-11-03,Dubai,seller
3728,2024-01-02,Dubai,agent
3729,2025-04-19,Dubai,buyer
3730,2025-06-09,Ajman,seller
3731,2024-01-13,Fujairah,agent
3732,2024-12-04,Umm Al Quwain,agent
3733,2024-05-19,Ras Al Khaimah,buyer
3734,2025-10-02,Dubai,agent
3735,2024-05-13,Sharjah,buyer
3736,2025-01-17,Dubai,buyer
3737,2024-04-02,Abu Dhabi,agent
3738,2025-08-23,Dubai,buyer
3739,2025-06-20,Abu Dhabi,buyer
3740,2024-01-06,Abu Dhabi,seller
3741,2025-09-29,Dubai,buyer
3742,2025-03-04,Sharjah,agent
3743,2025-10-02,Ras Al Khaimah,agent
3744,2024-08-29,Ras Al Khaimah,buyer
3745,2024-01-21,Dubai,buyer
3746,2024-07-02,Sharjah,buyer
3747,2024-06-03,Abu Dhabi,seller
3748,2024-02-11,Abu Dhabi,seller
3749,2024-12-25,Abu Dhabi,buyer
3750,2024-10-17,Dubai,buyer
3751,2024-11-09,Sharjah,seller
3752,2024-02-04,Abu Dhabi,buyer
3753,2024-02-02,Abu Dhabi,agent
3754,2025-12-15,Abu Dhabi,buyer
3755,2024-01-14,Dubai,buyer
3756,2025-04-14,Ras Al Khaimah,buyer
3757,2024-10-19,Dubai,agent
3758,2025-06-17,Abu Dhabi,agent
3759,2025-08-01,Dubai,seller
3760,2025-03-03,Dubai,buyer
3761,2025-07-07,Abu Dhabi,buyer
3762,2025-11-25,Abu Dhabi,buyer
3763,2025-01-03,Abu Dhabi,buyer
3764,2024-05-12,Abu Dhabi,buyer
3765,2025-06-06,Ajman,buyer
3766,2025-06-01,Dubai,buyer
3767,2024-09-03,Dubai,seller
3768,2025-12-27,Dubai,buyer
3769,2025-03-31,Ajman,seller
3770,2024-10-05,Abu Dhabi,seller
3771,2024-11-18,Fujairah,buyer
3772,2025-03-07,Dubai,buyer
3773,2025-11-24,Dubai,buyer
3774,2024-11-30,Dubai,buyer
3775,2025-06-26,Ajman,seller
3776,2025-10-23,Dubai,seller
3777,2024-02-08,Umm Al Quwain,agent
3778,2024-08-28,Sharjah,seller
3779,2024-12-17,Fujairah,buyer
3780,2025-06-25,Dubai,agent
3781,2024-11-08,Sharjah,buyer
3782,2025-04-14,Abu Dhabi,seller
3783,2024-09-11,Sharjah,buyer
3784,2025-08-14,Abu Dhabi,seller
3785,2024-01-02,Dubai,buyer
3786,2024-09-09,Dubai,seller
3787,2025-06-26,Abu Dhabi,seller
3788,2024-04-12,Sharjah,seller
3789,2024-03-21,Sharjah,buyer
3790,2024-06-17,Sharjah,buyer
3791,2024-01-16,Dubai,seller
3792,2025-08-27,Sharjah,buyer
3793,2025-12-21,Abu Dhabi,seller
3794,2024-04-08,Dubai,seller
3795,2024-08-31,Dubai,agent
3796,2024-10-15,Dubai,agent
3797,2025-04-05,Ajman,buyer
3798,2025-08-11,Abu Dhabi,seller
3799,2024-06-17,Abu Dhabi,seller
3800,2024-05-15,Abu Dhabi,buyer
3801,2024-12-13,Dubai,seller
3802,2024-06-06,Fujairah,buyer
3803,2024-06-14,Umm Al Quwain,buyer
3804,2025-03-04,Abu Dhabi,seller
3805,2025-12-06,Abu Dhabi,agent
3806,2025-03-15,Umm Al Quwain,buyer
3807,2025-08-10,Dubai,seller
3808,2025-03-08,Dubai,buyer
3809,2025-09-04,Abu Dhabi,buyer
3810,2024-04-02,Ras Al Khaimah,buyer
3811,2025-04-28,Dubai,seller
3812,2025-04-20,Dubai,seller
3813,2024-08-13,Abu Dhabi,buyer
3814,2025-03-06,Dubai,agent
3815,2024-04-28,Dubai,buyer
3816,2025-07-31,Sharjah,buyer
3817,2025-04-06,Dubai,seller
3818,2025-05-26,Dubai,agent
3819,2024-12-13,Abu Dhabi,buyer
3820,2024-12-14,Dubai,seller
3821,2024-11-19,Abu Dhabi,buyer
3822,2025-08-09,Umm Al Quwain,agent
3823,2025-11-06,Dubai,buyer
3824,2024-08-09,Abu Dhabi,seller
3825,2025-10-19,Abu Dhabi,seller
3826,2024-05-18,Fujairah,seller
3827,2024-07-28,Abu Dhabi,seller
3828,2024-07-01,Dubai,buyer
3829,2025-10-20,Dubai,buyer
3830,2025-10-31,Dubai,agent
3831,2025-11-07,Abu Dhabi,agent
3832,2025-11-28,Ras Al Khaimah,buyer
3833,2025-12-30,Abu Dhabi,seller
3834,2024-11-08,Dubai,agent
3835,2025-09-03,Abu Dhabi,seller
3836,2025-05-29,Sharjah,buyer
3837,2025-06-02,Abu Dhabi,agent
3838,2024-01-02,Dubai,buyer
3839,2024-07-26,Ras Al Khaimah,seller
3840,2024-10-09,Abu Dhabi,agent
3841,2025-04-20,Dubai,seller
3842,2025-03-12,Dubai,agent
3843,2025-07-21,Dubai,agent
3844,2024-12-24,Dubai,seller
3845,2024-05-01,Dubai,agent
3846,2025-06-03,Sharjah,seller
3847,2025-05-18,Dubai,buyer
3848,2024-12-22,Umm Al Quwain,seller
3849,2025-11-14,Umm Al Quwain,buyer
3850,2025-11-09,Dubai,seller
3851,2024-03-23,Dubai,buyer
3852,2025-08-15,Dubai,seller
3853,2025-03-17,Abu Dhabi,buyer
3854,2025-03-17,Sharjah,seller
3855,2024-12-19,Dubai,seller
3856,2025-02-16,Ras Al Khaimah,buyer
3857,2025-09-25,Dubai,buyer
3858,2024-04-24,Fujairah,buyer
3859,2024-10-23,Sharjah,buyer
3860,2024-07-07,Dubai,seller
3861,2025-05-25,Dubai,agent
3862,2025-05-06,Dubai,agent
3863,2024-10-26,Ajman,buyer
3864,2025-01-06,Dubai,buyer
3865,2024-07-10,Dubai,seller
3866,2025-08-07,Dubai,buyer
3867,2025-05-12,Sharjah,seller
3868,2025-11-27,Dubai,buyer
3869,2024-04-03,Dubai,buyer
3870,2024-09-04,Sharjah,buyer
3871,2025-01-22,Sharjah,agent
3872,2024-06-15,Ajman,seller
3873,2024-05-16,Sharjah,agent
3874,2024-06-22,Dubai,buyer
3875,2025-04-03,Dubai,buyer
3876,2024-01-02,Sharjah,seller
3877,2024-02-26,Fujairah,buyer
3878,2025-03-14,Dubai,buyer
3879,2025-07-27,Abu Dhabi,agent
3880,2024-06-17,Dubai,buyer
3881,2024-05-05,Sharjah,buyer
3882,2024-12-13,Ras Al Khaimah,seller
3883,2024-06-27,Ajman,buyer
3884,2025-03-14,Dubai,buyer
3885,2024-08-31,Dubai,buyer
3886,2025-01-24,Abu Dhabi,buyer
3887,2024-08-11,Dubai,seller
3888,2025-09-26,Fujairah,buyer
3889,2024-04-22,Dubai,buyer
3890,2024-06-21,Dubai,buyer
3891,2025-06-11,Dubai,buyer
3892,2025-06-14,Abu Dhabi,buyer
3893,2024-11-06,Ajman,seller
3894,2025-06-22,Dubai,buyer
3895,2024-06-28,Dubai,buyer
3896,2024-08-06,Abu Dhabi,agent
3897,2024-10-18,Dubai,seller
3898,2024-01-14,Umm Al Quwain,agent
3899,2024-05-16,Dubai,agent
3900,2024-09-16,Abu Dhabi,agent
3901,2025-08-19,Sharjah,seller
3902,2024-11-15,Umm Al Quwain,seller
3903,2025-10-30,Dubai,seller
3904,2025-08-28,Ras Al Khaimah,buyer
3905,2024-07-31,Ras Al Khaimah,buyer
3906,2024-03-07,Dubai,seller
3907,2024-01-24,Abu Dhabi,buyer
3908,2024-06-16,Abu Dhabi,buyer
3909,2024-02-19,Abu Dhabi,agent
3910,2025-06-28,Dubai,seller
3911,2025-06-05,Ras Al Khaimah,buyer
3912,2025-04-23,Sharjah,seller
3913,2024-10-24,Abu Dhabi,buyer
3914,2025-06-18,Dubai,buyer
3915,2025-08-25,Dubai,buyer
3916,2025-10-31,Dubai,agent
3917,2024-09-14,Abu Dhabi,agent
3918,2025-10-03,Sharjah,buyer
3919,2025-06-03,Dubai,seller
3920,2024-05-13,Sharjah,seller
3921,2024-04-20,Umm Al Quwain,seller
3922,2024-04-16,Dubai,buyer
3923,2024-02-22,Ajman,buyer
3924,2025-01-18,Dubai,seller
3925,2024-06-13,Fujairah,seller
3926,2025-03-16,Dubai,seller
3927,2025-11-11,Sharjah,seller
3928,2025-08-09,Dubai,buyer
3929,2025-12-04,Abu Dhabi,buyer
3930,2025-12-12,Ras Al Khaimah,buyer
3931,2025-02-01,Dubai,seller
3932,2025-10-13,Dubai,buyer
3933,2025-01-05,Dubai,seller
3934,2024-01-05,Ajman,agent
3935,2024-05-02,Dubai,buyer
3936,2024-10-28,Sharjah,buyer
3937,2025-07-12,Sharjah,buyer
3938,2025-06-23,Dubai,buyer
3939,2025-01-18,Dubai,buyer
3940,2025-10-13,Abu Dhabi,buyer
3941,2025-04-05,Sharjah,buyer
3942,2025-08-11,Umm Al Quwain,buyer
3943,2024-01-07,Dubai,buyer
3944,2025-10-24,Abu Dhabi,seller
3945,2025-10-31,Sharjah,agent
3946,2025-06-24,Sharjah,buyer
3947,2025-12-06,Dubai,agent
3948,2025-12-02,Sharjah,agent
3949,2024-04-16,Abu Dhabi,buyer
3950,2025-05-09,Sharjah,buyer
3951,2024-06-09,Abu Dhabi,buyer
3952,2024-07-30,Dubai,seller
3953,2024-03-27,Dubai,buyer
3954,2024-02-07,Abu Dhabi,buyer
3955,2024-09-17,Dubai,buyer
3956,2024-06-13,Abu Dhabi,seller
3957,2024-04-02,Abu Dhabi,agent
3958,2024-06-04,Fujairah,agent
3959,2025-07-14,Dubai,buyer
3960,2025-08-30,Abu Dhabi,seller
3961,2024-11-02,Abu Dhabi,buyer
3962,2024-03-22,Fujairah,buyer
3963,2025-01-06,Abu Dhabi,buyer
3964,2024-07-09,Abu Dhabi,buyer
3965,2025-10-12,Fujairah,seller
3966,2024-03-02,Abu Dhabi,buyer
3967,2025-05-14,Sharjah,seller
3968,2025-10-16,Sharjah,agent
3969,2025-07-06,Sharjah,buyer
3970,2024-05-11,Dubai,agent
3971,2025-03-10,Abu Dhabi,seller
3972,2025-05-15,Sharjah,seller
3973,2025-05-22,Dubai,buyer
3974,2025-10-14,Sharjah,buyer
3975,2024-03-20,Abu Dhabi,agent
3976,2024-04-13,Ajman,buyer
3977,2025-01-01,Sharjah,seller
3978,2025-07-10,Fujairah,buyer
3979,2025-01-02,Abu Dhabi,agent
3980,2025-03-28,Abu Dhabi,buyer
3981,2025-08-23,Abu Dhabi,agent
3982,2025-09-21,Dubai,buyer
3983,2025-12-08,Umm Al Quwain,seller
3984,2025-05-26,Dubai,buyer
3985,2024-08-26,Abu Dhabi,agent
3986,2025-11-11,Sharjah,buyer
3987,2025-12-19,Abu Dhabi,seller
3988,2025-09-24,Dubai,buyer
3989,2024-03-25,Sharjah,agent
3990,2025-04-17,Dubai,buyer
3991,2024-11-20,Umm Al Quwain,agent
3992,2024-10-11,Dubai,buyer
3993,2024-09-12,Sharjah,seller
3994,2024-01-07,Sharjah,seller
3995,2024-04-12,Dubai,buyer
3996,2024-07-25,Sharjah,buyer
3997,2025-11-27,Dubai,agent
3998,2025-07-15,Abu Dhabi,agent
3999,2025-01-01,Dubai,buyer
4000,2025-09-13,Dubai,seller
4001,2024-12-20,Dubai,agent
4002,2024-03-03,Abu Dhabi,seller
4003,2025-03-06,Abu Dhabi,agent
4004,2025-09-02,Dubai,buyer
4005,2024-05-01,Dubai,buyer
4006,2024-03-30,Dubai,seller
4007,2024-01-13,Abu Dhabi,seller
4008,2024-10-18,Dubai,buyer
4009,2025-06-12,Sharjah,buyer
4010,2025-08-31,Abu Dhabi,agent
4011,2025-08-20,Dubai,seller
4012,2025-02-08,Dubai,seller
4013,2024-02-07,Umm Al Quwain,seller
4014,2024-12-09,Fujairah,buyer
4015,2025-09-05,Dubai,buyer
4016,2024-11-28,Dubai,agent
4017,2024-07-26,Umm Al Quwain,agent
4018,2024-01-10,Fujairah,seller
4019,2025-09-01,Dubai,buyer
4020,2024-04-30,Dubai,buyer
4021,2024-09-27,Dubai,buyer
4022,2025-04-05,Sharjah,seller
4023,2024-06-14,Ras Al Khaimah,buyer
4024,2025-11-17,Abu Dhabi,agent
4025,2024-05-30,Dubai,seller
4026,2025-08-24,Ajman,buyer
4027,2024-04-24,Abu Dhabi,seller
4028,2024-04-23,Abu Dhabi,buyer
4029,2025-11-28,Dubai,agent
4030,2024-01-24,Umm Al Quwain,agent
4031,2024-02-25,Dubai,buyer
4032,2024-03-27,Dubai,agent
4033,2024-08-01,Dubai,buyer
4034,2025-03-13,Abu Dhabi,buyer
4035,2024-06-09,Abu Dhabi,buyer
4036,2025-12-03,Abu Dhabi,agent
4037,2024-11-20,Fujairah,agent
4038,2025-11-20,Ras Al Khaimah,agent
4039,2024-05-27,Sharjah,buyer
4040,2025-04-13,Dubai,buyer
4041,2024-04-11,Abu Dhabi,seller
4042,2025-12-27,Ras Al Khaimah,seller
4043,2024-02-16,Dubai,seller
4044,2024-05-04,Dubai,seller
4045,2025-10-28,Abu Dhabi,agent
4046,2024-09-28,Dubai,buyer
4047,2024-01-29,Dubai,seller
4048,2024-04-07,Dubai,buyer
4049,2025-01-19,Sharjah,seller
4050,2024-01-30,Dubai,buyer
4051,2025-07-28,Sharjah,buyer
4052,2024-02-08,Fujairah,agent
4053,2025-08-18,Sharjah,buyer
4054,2024-04-11,Dubai,buyer
4055,2025-10-15,Ras Al Khaimah,buyer
4056,2025-06-01,Dubai,seller
4057,2024-03-31,Sharjah,buyer
4058,2025-01-16,Sharjah,agent
4059,2024-07-13,Fujairah,seller
4060,2024-12-09,Abu Dhabi,seller
4061,2025-03-17,Dubai,seller
4062,2025-08-31,Sharjah,buyer
4063,2025-01-01,Abu Dhabi,seller
4064,2025-02-18,Ras Al Khaimah,agent
4065,2025-03-08,Dubai,buyer
4066,2025-04-03,Dubai,buyer
4067,2025-07-12,Sharjah,agent
4068,2024-02-10,Sharjah,buyer
4069,2025-01-08,Dubai,agent
4070,2024-08-25,Umm Al Quwain,seller
4071,2024-06-11,Dubai,buyer
4072,2024-03-25,Abu Dhabi,agent
4073,2024-11-09,Umm Al Quwain,buyer
4074,2025-09-19,Dubai,seller
4075,2025-12-11,Sharjah,seller
4076,2025-06-18,Abu Dhabi,buyer
4077,2024-12-13,Dubai,seller
4078,2024-06-25,Abu Dhabi,buyer
4079,2024-02-13,Fujairah,agent
4080,2025-12-05,Abu Dhabi,buyer
4081,2025-07-03,Abu Dhabi,buyer
4082,2024-04-26,Sharjah,agent
4083,2024-03-06,Sharjah,seller
4084,2025-10-18,Dubai,agent
4085,2025-03-19,Dubai,agent
4086,2025-04-01,Sharjah,buyer
4087,2024-12-08,Ajman,buyer
4088,2024-03-15,Sharjah,buyer
4089,2024-08-14,Umm Al Quwain,buyer
4090,2025-04-11,Ajman,buyer
4091,2024-01-22,Sharjah,agent
4092,2024-08-21,Sharjah,buyer
4093,2025-09-29,Ras Al Khaimah,buyer
4094,2024-10-18,Abu Dhabi,buyer
4095,2025-03-11,Umm Al Quwain,seller
4096,2024-07-23,Ajman,agent
4097,2024-10-20,Abu Dhabi,buyer
4098,2025-10-02,Sharjah,agent
4099,2025-05-26,Sharjah,buyer
4100,2025-09-26,Abu Dhabi,buyer
4101,2025-12-11,Sharjah,buyer
4102,2024-02-12,Ras Al Khaimah,buyer
4103,2024-06-24,Dubai,seller
4104,2025-01-11,Abu Dhabi,agent
4105,2024-08-02,Ajman,seller
4106,2024-11-30,Abu Dhabi,buyer
4107,2024-01-15,Dubai,seller
4108,2024-06-20,Dubai,buyer
4109,2025-04-04,Dubai,seller
4110,2024-05-08,Sharjah,buyer
4111,2025-01-12,Sharjah,seller
4112,2024-12-08,Sharjah,agent
4113,2024-12-06,Dubai,agent
4114,2025-08-27,Abu Dhabi,agent
4115,2024-08-06,Fujairah,buyer
4116,2025-11-25,Umm Al Quwain,buyer
4117,2025-08-11,Dubai,agent
4118,2025-03-05,Sharjah,seller
4119,2024-11-20,Umm Al Quwain,seller
4120,2024-12-16,Abu Dhabi,buyer
4121,2024-06-01,Dubai,buyer
4122,2024-07-25,Sharjah,agent
4123,2024-03-29,Sharjah,buyer
4124,2024-04-14,Sharjah,seller
4125,2024-04-27,Sharjah,seller
4126,2024-04-03,Ras Al Khaimah,seller
4127,2024-10-08,Dubai,seller
4128,2024-10-06,Dubai,buyer
4129,2025-06-01,Dubai,buyer
4130,2025-11-05,Sharjah,seller
4131,2024-01-25,Dubai,seller
4132,2025-05-25,Abu Dhabi,buyer
4133,2025-12-08,Sharjah,seller
4134,2024-10-17,Dubai,buyer
4135,2024-02-26,Abu Dhabi,buyer
4136,2025-05-19,Abu Dhabi,buyer
4137,2024-11-20,Dubai,agent
4138,2024-12-13,Sharjah,buyer
4139,2024-02-09,Ajman,buyer
4140,2025-07-17,Abu Dhabi,seller
4141,2025-11-04,Ajman,buyer
4142,2024-10-14,Abu Dhabi,seller
4143,2025-01-18,Sharjah,seller
4144,2025-04-25,Dubai,seller
4145,2025-07-17,Umm Al Quwain,agent
4146,2024-06-07,Dubai,seller
4147,2024-02-14,Dubai,seller
4148,2024-01-27,Ajman,buyer
4149,2025-05-08,Dubai,buyer
4150,2025-05-02,Dubai,seller
4151,2025-07-01,Ras Al Khaimah,buyer
4152,2024-05-31,Umm Al Quwain,seller
4153,2025-08-06,Dubai,seller
4154,2025-01-29,Abu Dhabi,agent
4155,2025-06-21,Dubai,buyer
4156,2025-12-25,Fujairah,seller
4157,2024-07-19,Sharjah,seller
4158,2024-11-01,Abu Dhabi,seller
4159,2024-09-15,Sharjah,seller
4160,2024-12-25,Umm Al Quwain,buyer
4161,2024-12-20,Abu Dhabi,buyer
4162,2025-06-16,Dubai,agent
4163,2024-12-26,Dubai,buyer
4164,2024-11-28,Dubai,agent
4165,2025-11-30,Umm Al Quwain,seller
4166,2025-04-26,Dubai,buyer
4167,2024-10-18,Dubai,seller
4168,2025-01-06,Dubai,buyer
4169,2024-10-09,Dubai,agent
4170,2024-10-09,Abu Dhabi,buyer
4171,2025-06-22,Dubai,buyer
4172,2025-02-27,Sharjah,seller
4173,2024-01-09,Dubai,seller
4174,2024-08-02,Umm Al Quwain,seller
4175,2025-07-07,Dubai,buyer
4176,2025-06-16,Sharjah,agent
4177,2025-01-05,Abu Dhabi,buyer
4178,2024-07-06,Dubai,agent
4179,2024-10-12,Abu Dhabi,buyer
4180,2024-10-26,Abu Dhabi,buyer
4181,2024-07-31,Dubai,buyer
4182,2025-10-28,Abu Dhabi,buyer
4183,2025-01-04,Abu Dhabi,buyer
4184,2025-07-18,Dubai,buyer
4185,2025-09-12,Ras Al Khaimah,buyer
4186,2025-04-15,Dubai,buyer
4187,2025-06-28,Umm Al Quwain,buyer
4188,2025-09-07,Dubai,agent
4189,2025-04-06,Dubai,seller
4190,2024-12-01,Dubai,agent
4191,2025-07-08,Abu Dhabi,seller
